Word	Count
vines	3
grow	3
sleeping	1
fearfully	1
measure	1
carefully	1
handle	1
peers	2
writing	1
instruments	1
tin	2
taller	1
shark-like	1
current	1
model	1
hugely	1
intimidating	1
plops	2
killed	4
quadrant	17
release	3
salutes	2
shaving	1
jay	2
american's	1
"come	1
closer"	1
intercom	1
unlocking	1
overtakes	1
arriving	1
calmly;	1
finishing	1
attaching	1
big-	1
ass	3
electrical	2
pop	2
unholster	1
pistols	2
late	1
whistles	10
shelf	1
supplies	1
swirl	3
yondu;	1
wobble	1
awoken	1
americans	1
pa	1
sans	1
gargantuan	1
scrambles	1
yelling	2
hoard	2
taserface's	1
slow-	1
motion	1
badasses	1
cinema	1
slams	8
catwalk	1
eclector	2
catwalks	1
backwards	2
forwards	1
sorts	1
fireworks	3
howls	1
furiously	2
chase	2
yowls	1
frantically	1
runs	13
bam	1
flings	1
sadistic	1
abyss	1
security	1
monitors	4
showing	1
filing	1
zips	5
completely	2
dark	2
dim	2
chains	1
mug	3
beer	1
shattering	1
shattered	1
ripping	1
flinging	1
bar	1
stool	1
uses	2
pinpoint	1
attackers	1
methodically	1
walls	7
striking	2
wide	1
hoards	1
gunshots	1
zip	1
busby	1
berkely	1
mad	1
seeing	1
gun	5
marching	1
loudly	1
dodges	1
cackling	1
pridefully	1
agility	1
dissipates	1
tank	1
explodes	9
engulfing	1
portion	1
domino	1
explosions	2
maniac	2
blow	4
engulfed	2
communications	2
module	1
latches	1
flipping	1
dials	1
elementary	1
pained	1
effort	2
chambermaid	7
coordinates	1
aye	2
capn'	1
sealed	1
fate:	1
uncontrollably	1
exploding	3
latch	1
remains	1
amazed	2
thrusts	3
navigation	1
panel	1
destination:	1
present	1
desert	2
kronans	1
dear	1
locations	1
rapidly	1
distend	1
slightly	3
healthy	1
mammalian	1
hop	1
seven-hundred	1
bummed	1
pepto	1
bismol	1
pink	1
amoeba-like	1
blob	1
distorting	2
funhouse	1
curves	1
west	1
east	1
magnificent	1
landscape	1
"bring	1
me"	1
sam	3
cooke	3
veranda	1
connected	1
jerry-rigged	1
mine	1
attention	1
fooling	1
reception	1
dammit	2
messing	2
singers	1
exasperated	3
sigh	1
twirls	1
definitely	1
they've	1
unspoken	6
cheers-sam-and-diane-guy-and-	1
girl-on-a-tv-show-who-dig-each-	1
other-but-never-say-it-'cause-when-	1
they-do-the-ratings-would-go-down	1
catch-22	1
spoken	1
liar	1
truth	1
admitting	1
should	4
frustrated	2
fantasy	1
jealous	1
adds	1
pieces	6
transmitter	3
insufferable	1
haven't	1
able	4
signal	1
willing	2
possibilities	1
jerk	1
exist	1
horrible	1
zero	2
ratings	1
already	3
fields	1
pouting	1
fuming	1
inward	2
plants	4
flitter	1
wind	1
sound	6
side-eyes	1
slices	1
realizes	1
diving	2
flees	2
nebula's	2
cary	1
grant	1
crop	1
duster	1
north	1
northwest	1
chunks	2
ditch	1
swoops	1
psychopath	1
banking	1
cavern	5
insane	1
clipping	1
wings	1
keeps	1
cause	2
level	4
underside	1
scraped	1
raining	2
sideswipes	1
crashing	2
her:	1
blasters	4
ammo	1
canopy	1
comically	1
pinned	1
crash	2
clamps	1
machine-firing	1
peppered	1
causes	3
mess	2
trapped	2
machine	1
sparking	1
unceremoniously	1
pitching	1
healing	1
snatches	3
tumbles	1
gains	1
plummet	2
frustration	1
bested	1
spared	1
flew	1
obvi	1
thanos	3
pulled	1
skull	1
arm	10
entombed	1
listening	4
stomp	1
earlier	2
huff	1
fortuitous	1
`brandy'	1
favorite	1
mom's	1
musical	1
compositions	1
sailor	2
lyrics	1
summer's	1
gifts	1
far	1
brought	1
brandy	1
wife	2
lady	2
calls	3
great	1
sometimes	2
deprived	1
pleasures	1
mortals	1
mortal	2
remain	1
stranger	1
burns	1
immortal	1
exists	2
practice	1
eight	1
pac	1
skeletor	1
heather	1
locklear	1
wait	4
chuckle	1
tremendous	1
remake	1
bridle	1
letting	2
flame	2
smaller	5
less	1
wakes	2
panicked	1
ugh	1
meat	1
bones	1
gag	1
type	1
danger	2
awkwardly	1
tunnel	5
phosphorescent	1
hesitantly	2
readjust	1
process	1
temporary	2
forever	4
eternity	2
boring	12
ago	1
impulse	1
facing	1
disappointing	1
stepping	1
realization	1
innate	1
desire	1
seek	1
memories	2
taken	2
aback	1
lightly	1
son's	3
horror	2
piles	2
skeletons	1
species	3
traces	1
blinking	3
popping	1
trail	1
zoom	2
watchers	1
swish	1
stan	2
lee	2
fishbowl	1
helmet	1
rudely	1
interrupted	1
ii	1
vet	1
news	1
`honor'	1
`love'	1
prove	1
bitterly	1
loser	1
meanest	1
hardest	1
who's	2
reminds	1
empty	1
scientists	1
gave	1
rat's	1
serious	2
sold	2
slavery	2
stare	1
reckon	2
caverns	2
whose	2
touching	3
transform	1
reverie	1
lifeform	4
buried	1
diorama:	1
handfuls	1
implanted	2
extensions	1
worlds	1
overgrow	1
chocolate	1
malt	1
fulfill	1
purpose:	1
spread	1
covering	2
recovering	1
problem	1
enterprise	1
celestials	1
horrified	1
hundreds	1
female	1
aliens	1
labors	1
beguiling	1
graft	1
hoped	1
result	1
coupling	1
compensated	1
generously	1
conscience	1
failed	1
genes	1
spawn	1
connection	2
enchanted	2
yell	1
merely	2
evolutionary	1
trick	2
service	1
reproduction	1
questioningly	1
words	2
radio	1
returned	1
fourth	1
reason	3
tumor	1
wh-	1
stream	1
flesh	2
bites	1
cookie	1
charge	1
peter's	2
wears	1
although	3
holes	3
disappointed	1
suited	1
thanks	1
usual	1
spiky	1
light-propelled	1
tendril	2
juts	1
emits	1
spending	1
thousand	1
battery	1
`star-lord'	1
contact	1
beeps	1
answers	1
crawling	1
laser	17
drill	14
construction	1
equipment	1
slice	2
bank	1
a'askavaria	1
unhinged	1
drop	2
lever	1
bulbous	2
uneven	1
simple	2
`brandy	1
be.'	1
`my	1
sea'	1
surges	1
veins	1
boom	2
planted	1
beginning	2
film	1
upwards	2
organic	2
blob-like	1
mass	1
continuing	1
spill	1
spreading	2
rumbling	1
jackass	1
squashing	1
retracts	1
heaves	2
street	2
rush	1
crumbling	1
dumber	1
punching	1
dumb	1
`i	1
so.'	1
`thank	1
rocket'	1
under	1
smurfette	1
rubs	1
dishes	2
gods	1
ride	1
raboon	1
`raccoon,'	1
tentacle-like	1
flooring	1
soul	1
climbs	5
ladder	2
screwed	1
upward	5
takeoff	1
tentacles	4
wrap	2
foundation	1
palce	1
slopes	1
thrusters	5
rewiring	1
mechanics	1
glad	1
delivered	1
doofus	1
issues	2
crashes	1
sloping	1
pane	1
drill/crack	1
essentially	1
worst	2
roller	1
coaster	1
eradicate	1
fissure	2
lasers	5
perfectly	2
chipping	1
forming	3
fitting	1
corners	1
mans	1
scrape	1
saving	1
jack	1
prices	1
two-	1
time-galaxy	1
savers	1
seriously	2
mind	1
animals	1
meh	1
crabby	1
suicidal	1
sadden	1
wish	1
likely	2
meanwhile	1
mellowly	1
soup	1
"wham	1
bam"	1
silver	1
determined	1
vid-screen	1
full	1
gear	3
envoy	3
nimble	1
robotic	1
envoys	7
detach	1
sensors	1
detect	1
dive	2
downward	1
uhh	1
crackling	1
speaker	1
maneuver	1
genetic	1
`thought'	1
overhanging	1
ripped	1
screech	1
gather	1
hollow	3
stunning	1
lit	1
glow	2
portholes	1
thats	1
ore's	1
grooves	1
combine	1
ship:	1
mega-laser	2
hurry	2
steadies	1
unwieldy	1
precision	1
shuddering	1
drills	1
burning	1
melts	1
drips	1
steering	1
wheel	2
taps	1
um	1
chick	1
cracks	1
ceiling	1
aw	1
once;	1
loses	2
tumbling	3
incredible	1
height	1
aplomb	1
avoid	1
envoys'	1
rights	1
pierce	1
jumped	1
contents	1
satchel	2
blew	1
generator	2
packed	1
detonator	2
worthless	1
explosives	1
wiring	1
strong	1
reaction	1
rigged	1
timer	4
stuffs	1
aero	3
avoiding	1
gunfire	1
messily	1
entirely;	1
chasm	1
begins	4
mutate	1
powerful	3
nerve	1
bundle	2
travels	1
darkens	1
splashing	1
safe	1
shivering	1
she'd	1
appears	1
mantis's	1
shines	2
pen-light	1
cavity	2
interior	2
swiss-cheese-like	1
fat	1
butts	1
leaf	1
terrible	1
sighs	2
deeper	1
mumbling	1
himself:	1
unbelievable	1
`rocket	1
that.'	1
vs	1
baddest	1
scene	1
deep	1
explains	1
carefully:	1
flick	1
activates	1
minutes	3
repeat	1
possible	2
sliver	1
peeks	1
tape	8
check	1
chaos	1
faintly	1
yo	1
voices	1
grumbling	1
impatient	1
bored	1
shifts	1
reappears	1
priceless	1
atomic	1
wasting	1
heading	1
"wheeeeee"	1
slide	2
heavy-lidded	1
cockpit	1
overcome	1
moans	1
section	1
dashboard	1
remaining	2
bits	2
provide	1
solace	1
deaths	1
mechanical	1
fitted	1
serve	1
tempted	1
betraying	1
us;	1
screw	1
switches:	1
slots	1
promises	2
switches;	1
painfully	1
beam	2
dangerous	1
disco	1
smoke	1
flair	1
spins	1
pilot's	1
beams	1
pods:	1
nooooo	1
flaming	1
spilling	2
ship's	1
engine	1
dripping	1
fuel	3
stricken	1
aero-rig	3
arrow:	1
heels	2
mary	2
poppins	2
marches	1
heavy	1
concentration	2
flattening	1
fragment	1
rumble	1
waver	1
alive	2
checks	1
crossroads	1
unlikely	1
event	1
six	1
lapel	1
extraction	2
t-minus	1
peer	1
unfolding	1
automatically	1
wraps	3
ahhh	1
hurtle	1
plummeting	1
cliff	2
snap	2
stop-	1
flat	1
wary	1
beneficence	1
weaving	1
means	1
winning	1
lowers	2
rift	3
rising	3
surface;	1
loading	6
swatches	1
yanking	1
freaking	1
surface/quadrant	4
flare	1
tendrils	5
tighten	1
crouches	1
squash	1
dangles	1
upright	1
slam	2
near	1
terrifying	1
strolling	1
piecing	1
hollering	1
overwhelm	1
quicksand	1
scramble	2
climb	1
stopping	1
tightening	1
brink	1
suffocating	1
fully	1
"himself."	1
pale	1
cannot	1
deny	1
bestowed	1
thrusting	1
police	1
officers	1
bystanders	1
streets	1
officer	1
fitzgibbon	1
alights	1
cars	1
traffic	1
trample	1
man's	1
helping	1
ma'am	2
suv	1
tidal	1
wave	5
starblaster/city	1
aakons	1
pretending	1
monks	1
darting	1
dusty	1
washes	1
billions	1
hurctarians	1
trillions	1
easik	2
skeleton	1
innards	1
greater	1
possibly	1
offer	1
h	1
ear	3
knowhere	1
rushes	1
teaches	1
gentle	1
chords	1
mac's	1
echoing	1
fist	3
magnets	1
quakes	1
thunder	1
shouldn't	1
mom	1
squished	1
club	1
protruding	1
aloft	1
covered	1
freeing	1
gasp	1
drawing	1
grandpa	1
camaro	1
stops:	1
mountainous	1
stories	1
her;	1
stopped	1
tunnel's	1
prismatic	1
distracted	1
placenta	2
reflection	1
thrashing	1
decision	1
press	1
millimeters	1
changes	1
pushing	2
countdown	2
clock	1
molecular	1
tornado	1
protects	1
quill/ego	1
carrying	1
says	1
frickin'	1
`frickin'	1
bye	1
mutters	1
discussion	1
language	1
avatar	1
pac-	1
pac-man's	1
sonic	1
counts	1
caring	1
arrive	1
hardens	1
cocks	1
afford	1
lose	1
thrust	1
closes;	1
echoes	1
exhausted	1
leaning	1
boxers	1
rounds	1
00:26	1
seconds	1
grasping	1
pleading	1
fades	1
mammoth	1
peace	1
debris	1
tackle	1
lifting	1
licking	1
stretches	1
caving	1
soar	1
touched	2
quill;	1
emptying	1
lungs	1
exit	1
trapping	1
embrace	1
collapsing	1
pack	1
supply	1
grip	1
weakens	1
expands	1
limp	1
drift	1
shirt	2
propel	1
plank	2
here:	1
colored	1
cloths	1
laid	1
strips	1
lilies	1
red-fired	1
pyres	1
surround	1
pretend	1
exchange	1
singer	1
actor	1
famous	1
angel	1
adventures	1
hooked	1
women	1
fought	1
robots	1
kinda	1
searching	1
darkened	1
`twig.'	1
considered	1
stay	1
shrugs:	1
embraces	2
react	1
lift	1
rusty	1
crematory	2
burn	1
enveloped	1
sparkling	2
pete	1
junker	1
shop	1
fold	1
mp3	1
zune	2
nowadays	1
kraglin's	1
lip	1
trembles	1
grabbed	1
reassembled	1
ashes	4
blown	1
spurts	1
vacuum	1
magically	1
scrolls	1
selections	1
"father	1
son"	1
stevens	1
lap	1
offers	1
buds	1
clarity	1
hearing	1
regretful	1
forcing	1
chin	1
brace	1
flashing	1
view	1
specific	1
sequences	1
sent	1
buddies	1
funeral	2
joy	1
twice	1
charlie-27	3
fare	1
thee	1
majesty	1
yelled	1
rules	1
tribe	1
yawns	1
nuzzles	1
lovingly	1
pats	1
hers	1
sinks	1
gasps	1
"surrender"	1
cheap	1
nervously	1
fish	1
hitting	1
impaled	1
agony	1
chorus	1
kicks	1
in:	1
mommy's	1
daddy's	1
tragedy	1
losing	1
proud	1
team	1
motley	1
crew	1
dope	1
mainframe	1
missed	1
krugarr	1
hex	1
thumbs-up	1
bench	1
brooding	1
disheveled	1
council	1
wasted	1
resources	1
politely	1
agreeing	1
circumspect	1
manner	1
wrath	1
dissipate	1
evolution:	1
capable	1
human-sized	1
cocoon	1
`adam'	1
bedroom	1
clean	1
complete	1
messy	1
stuck	1
lines	1
dots	1
geometry	1
adolescent	2
disdain	1
tripping	1
switched	1
party	1
weekend	1
venereal	1
disease	1
dormant	1
rolls	1
