Word	Count
seattle	2
wto	1
protestors	4
establishment	3
anti-capitalist	1
chanters	1
outdoor	1
concert	5
scheduled	1
organizers	1
deliberate	1
provocation	1
promoters	1
within	1
freedom	1
assemble	1
hustled	1
fielding	1
reporter's	1
hastily	1
heading	2
mayhem	2
cnn	6
peppered	1
secs	6
mr	1
employee	2
happened	2
observed	1
blatantly	1
ignore	1
aide	3
finished	2
ugly	1
overhears	1
heads	2
brushed	1
cop's	3
resisting	1
needing	1
wait	3
chatham's	3
barrier	1
befriended	1
glad	4
convinced	1
harm	1
shoved	1
chest	1
nightstick	2
snapped	1
cops	4
jacked	1
thigh	1
scaled-	1
co-pay	1
medical	1
phalanx	1
straight-across	1
scrum	2
literally	1
throughout	1
movie	1
desperation	1
pushed	2
antic	1
vibe	1
just--	1
abandoned	1
fight	4
belong	1
goddamned	2
horses	5
mounted	1
riot	9
filling	1
endanger	1
gather	1
precariously	1
damaging	1
there're	1
responsi--	1
officers	2
snag	1
fights	1
choking	1
teargas	1
quit	1
tear-gassed	2
arrive	2
drag	1
approaching	1
flank	1
stepping	1
dust-up	1
mix	1
dumb	1
wild	1
teeth	1
mouth	1
eight	1
observing	1
sidewalks	1
types	1
guts	1
boardroom	1
broadcasting	1
known	1
protestor	2
hammered	1
nightsticks	1
losing	1
professionalism	1
jeez	1
footage	2
pack	1
fired-up	1
swelling	1
county	1
360	1
flags	1
corporations	2
streets	1
soundchecking	1
source	1
hand-held	1
captures	1
cop-baiting	1
daytime	1
staged	1
blocks	1
democratic	1
convention	1
2,000	1
additional	2
motorcycles	1
squad	1
helicopters	1
captured	1
raw	1
frames	1
naturally	2
included	1
recognized	2
rubbed	1
earlier	1
bulls	1
parade	1
stage	4
brothers	1
sisters	1
democracy	1
hijacked	1
true	1
freedoms	1
controlled	1
motherfucker	1
riled	1
passing	1
kicks	1
electric	1
crowd's	2
beach	1
ball	1
crosses	2
seventy	1
band	1
pumped	1
anti-establishment	1
jumping	1
sets	1
verses	1
mic	1
body	1
language	1
round	1
pocket	1
shells	1
liking	1
dive	1
energy	1
level	1
sparks	1
folding	2
chairs	1
cups	1
cop-	1
taunting	1
drove	1
leaders	1
mixed-feelings	1
mayhem's	1
releasing	1
pent	1
anybody	1
feed	1
perspective	1
spill	1
rules	1
collective	1
anger	1
throws	1
destruction	1
kick	1
welded	1
arrested	1
policeman's	1
knee	1
blade	1
wagon	2
shackled	1
built	1
transporter	1
bump	1
falls	1
cuffed	1
struggles	1
stabilize	1
chucked	1
released	2
businessman	1
contours	1
ticking	1
prints	2
hug	1
bite	1
ihop	3
booth	1
traffic's	1
bored	1
fault	1
pictured	4
judge's	3
wig	3
ringing	1
cynthia	1
despihg	1
airlines	5
flew	1
pancakes	1
maintenance	1
accidentally--	1
overhang	1
todd's	1
jack	1
appreciate	1
night	1
driving	1
nighttime	1
sleeve	1
envelope	5
examining	1
seasons	3
picks	1
seven	1
ten	1
season's	1
knocking	1
tv	3
jail	1
respects	1
extends	1
freaking	1
indian	3
fifth	1
absent	1
wants	1
cracked	1
neck	1
sticks	1
unforeseen	1
unbelievable	1
that's-	1
tear	1
gas	1
intense	1
burn	1
cajun	1
eyes	2
spicy	1
mailbox	3
participation	1
rephrases	1
revved	1
evaluate	1
position	1
understanding	1
pianos	1
struggling	1
rode	1
numbers	2
stood	1
monday	1
closes	1
neighborhood	1
button	1
illuminates	1
corridor	1
functions	1
accounting	2
package	4
sad	1
blue	1
typing	1
everybody's	3
typed	1
roots	1
peace	1
pace	1
transforms	1
winter	1
seconds	1
inhabit	1
midsummer	1
relief	1
mid-air	1
rig	1
7th	1
secured	1
setting	1
removed	1
easily	1
straightening	1
room's	1
shape	1
babe	1
grab	1
effort	1
newsstand	2
displays	1
racks	1
siting	1
brown	1
loupe	1
carefully	1
wishes	1
photographers-	1
elegantly	1
honors	1
cared	1
meaningful	1
company's	1
thing's	1
wondering	1
scheduler	1
ninth	2
skates	1
worn	1
extended	1
journey	1
efforts	1
lid	1
satisfied	1
